Employee_ID,Name,Age,Department,Gender,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_%,Attrition
14491,Employee_4491,56,Marketing,Female,32,36863,4,71.87,No
14492,Employee_4492,33,Sales,Male,24,86626,2,75.03,No
14493,Employee_4493,52,Operations,Male,28,26377,4,82.32,No
14494,Employee_4494,37,IT,Male,24,98031,4,85.45,No
14495,Employee_4495,56,Finance,Female,8,75523,3,76.51,No
14496,Employee_4496,39,Finance,Male,2,29870,5,91.98,No
14497,Employee_4497,55,Operations,Male,14,72487,1,87.71,No
14498,Employee_4498,48,HR,Male,3,34300,1,90.75,No
14499,Employee_4499,21,Operations,Male,19,70951,2,91.98,No
14500,Employee_4500,38,HR,Female,22,82639,1,91.81,No
14501,Employee_4501,53,HR,Female,7,105731,3,98.09,No
14502,Employee_4502,32,Operations,Female,32,118429,1,77.12,Yes
14503,Employee_4503,28,Finance,Male,32,87126,2,78.1,No
14504,Employee_4504,44,IT,Male,6,57980,1,72.83,Yes
14505,Employee_4505,36,Finance,Male,21,47050,5,87.78,No
14506,Employee_4506,24,Finance,Female,4,17921,4,81.86,No
14507,Employee_4507,58,Finance,Female,14,85270,4,84.89,No
14508,Employee_4508,47,Operations,Female,20,100293,4,75.09,No
14509,Employee_4509,29,Operations,Female,24,45328,5,89.47,No
14510,Employee_4510,36,Operations,Female,16,75820,3,88.57,No
14511,Employee_4511,32,Finance,Male,6,38138,2,77.94,No
14512,Employee_4512,51,IT,Female,18,96573,5,83.96,Yes
14513,Employee_4513,44,HR,Female,6,114140,2,96.83,No
14514,Employee_4514,34,Marketing,Female,23,27094,3,93.2,No
14515,Employee_4515,45,HR,Male,10,80264,5,76.81,No
14516,Employee_4516,54,HR,Female,0,24028,1,96.37,No
14517,Employee_4517,23,Marketing,Female,31,30432,3,72.02,No
14518,Employee_4518,44,Finance,Female,1,58819,4,82.42,No
14519,Employee_4519,29,IT,Male,14,103627,5,72.4,Yes
14520,Employee_4520,46,IT,Male,20,96122,3,97.73,No
14521,Employee_4521,40,HR,Female,23,20312,3,71.22,No
14522,Employee_4522,30,Marketing,Female,16,40973,5,74.54,Yes
14523,Employee_4523,39,Sales,Female,8,117126,4,97.45,Yes
14524,Employee_4524,23,Finance,Female,34,70305,4,87.46,No
14525,Employee_4525,44,HR,Male,19,43973,3,93.86,No
14526,Employee_4526,25,IT,Female,18,59390,2,70.49,No
14527,Employee_4527,23,Operations,Male,17,31099,3,82.57,Yes
14528,Employee_4528,47,Operations,Female,19,64956,5,99.53,No
14529,Employee_4529,36,Marketing,Male,29,114379,5,87.39,No
14530,Employee_4530,35,Marketing,Male,0,29063,5,95.49,No
14531,Employee_4531,55,HR,Female,23,109306,4,98.91,No
14532,Employee_4532,32,Sales,Male,23,107752,1,90.55,No
14533,Employee_4533,46,IT,Female,18,108196,5,79.83,No
14534,Employee_4534,54,HR,Male,29,96919,5,79.26,No
14535,Employee_4535,43,Sales,Male,25,24605,2,72.14,No
14536,Employee_4536,51,Marketing,Female,28,111185,2,82.83,No
14537,Employee_4537,40,Operations,Female,12,117756,3,97.46,No
14538,Employee_4538,32,Finance,Male,3,113095,3,84.34,No
14539,Employee_4539,43,Operations,Male,16,92904,3,97.33,Yes
14540,Employee_4540,24,IT,Female,32,87964,5,94.51,No
14541,Employee_4541,43,IT,Female,4,66205,2,99.53,No
14542,Employee_4542,21,Operations,Female,27,30817,3,98.43,No
14543,Employee_4543,45,Operations,Male,23,17420,2,91.19,No
14544,Employee_4544,22,Sales,Female,16,99448,5,96.14,Yes
14545,Employee_4545,50,HR,Female,10,84853,5,92.44,No
14546,Employee_4546,23,Marketing,Male,11,104897,3,91.1,No
14547,Employee_4547,41,Sales,Female,12,42728,5,91.47,Yes
14548,Employee_4548,45,Finance,Female,7,72858,5,91.63,No
14549,Employee_4549,40,Operations,Female,0,64089,2,81.38,Yes
14550,Employee_4550,42,Finance,Female,8,111604,1,82.71,No
14551,Employee_4551,41,Finance,Male,27,113531,4,78.82,Yes
14552,Employee_4552,53,Sales,Female,1,99257,3,74.45,No
14553,Employee_4553,58,Marketing,Female,13,43964,1,83.75,No
14554,Employee_4554,35,IT,Female,12,112065,3,97,No
14555,Employee_4555,35,HR,Female,1,91992,1,89.54,Yes
14556,Employee_4556,45,IT,Female,3,114259,5,71.69,No
14557,Employee_4557,41,Marketing,Female,11,57240,3,94.34,No
14558,Employee_4558,44,IT,Male,9,115282,1,98.06,No
14559,Employee_4559,25,Operations,Male,2,98449,4,94.88,No
14560,Employee_4560,26,Operations,Male,3,27675,5,91.83,Yes
14561,Employee_4561,43,Sales,Female,5,112677,3,74.5,No
14562,Employee_4562,24,Finance,Female,22,107525,3,80.47,No
14563,Employee_4563,47,Marketing,Female,4,75049,1,86.96,Yes
14564,Employee_4564,38,Marketing,Male,2,96664,3,72.31,No
14565,Employee_4565,41,IT,Female,9,63436,5,73.19,No
14566,Employee_4566,48,Sales,Male,18,55213,2,98.03,Yes
14567,Employee_4567,55,IT,Female,13,43111,1,91.08,Yes
14568,Employee_4568,42,IT,Female,20,19284,4,78.25,No
14569,Employee_4569,43,Marketing,Male,27,106029,3,79.82,No
14570,Employee_4570,23,IT,Male,20,32585,5,81.53,No
14571,Employee_4571,30,Finance,Male,23,80039,3,72.25,No
14572,Employee_4572,45,IT,Male,16,110131,4,92.18,No
14573,Employee_4573,28,Finance,Male,21,22131,5,75.31,No
14574,Employee_4574,31,Marketing,Male,18,58382,4,94.15,No
14575,Employee_4575,25,Sales,Female,9,106733,5,95.38,No
14576,Employee_4576,57,Operations,Male,10,48527,2,89.15,No
14577,Employee_4577,58,Finance,Female,1,102493,5,93.1,No
14578,Employee_4578,49,Sales,Female,32,45936,4,75.16,No
14579,Employee_4579,25,Sales,Female,30,102081,1,87.28,No
14580,Employee_4580,29,Finance,Female,34,68441,2,90.3,Yes
14581,Employee_4581,22,Marketing,Female,22,69598,3,89.85,Yes
14582,Employee_4582,21,HR,Male,25,94220,2,73.52,No
14583,Employee_4583,50,Sales,Male,24,35642,2,80.33,No
14584,Employee_4584,31,Sales,Male,16,84907,3,79.75,No
14585,Employee_4585,48,Marketing,Female,14,27651,5,87.18,No
14586,Employee_4586,32,Marketing,Male,3,16665,2,92.96,Yes
14587,Employee_4587,59,IT,Female,21,21918,2,87.12,Yes
14588,Employee_4588,46,Marketing,Female,16,38007,1,92.64,No
14589,Employee_4589,33,Sales,Female,21,111944,1,72.97,No
14590,Employee_4590,28,Finance,Female,16,90730,4,96.34,No
14591,Employee_4591,48,HR,Male,13,40035,3,86.1,No
14592,Employee_4592,50,IT,Male,13,104352,5,71.12,No
14593,Employee_4593,29,Finance,Male,16,103602,5,89.3,No
14594,Employee_4594,59,HR,Male,7,91749,4,85.52,Yes
14595,Employee_4595,51,HR,Male,33,103148,5,76.61,Yes
14596,Employee_4596,41,HR,Female,25,37211,5,92.93,No
14597,Employee_4597,54,Operations,Male,29,69587,1,98.01,No
14598,Employee_4598,51,Finance,Female,21,41866,5,79.68,No
14599,Employee_4599,45,IT,Female,15,112135,5,84.82,Yes
14600,Employee_4600,32,IT,Female,29,22344,4,73.85,No
14601,Employee_4601,21,HR,Male,15,83737,4,97.89,Yes
14602,Employee_4602,42,Finance,Female,23,85288,2,79.56,Yes
14603,Employee_4603,57,Operations,Female,34,77546,5,75.84,No
14604,Employee_4604,21,HR,Male,5,25327,5,84.35,No
14605,Employee_4605,21,Marketing,Female,3,63659,5,71.3,No
14606,Employee_4606,41,IT,Female,17,60797,1,77.59,Yes
14607,Employee_4607,35,Sales,Female,5,86627,5,72.03,No
14608,Employee_4608,37,HR,Male,25,42608,1,73.82,No
14609,Employee_4609,42,Marketing,Female,26,43285,2,73.36,No
14610,Employee_4610,58,IT,Female,10,103534,3,96.17,No
14611,Employee_4611,55,Operations,Male,15,63634,5,97.91,No
14612,Employee_4612,36,Finance,Male,18,55289,4,84.24,Yes
14613,Employee_4613,28,IT,Female,14,103479,4,88.91,Yes
14614,Employee_4614,37,Finance,Male,25,33007,5,90.88,No
14615,Employee_4615,37,Finance,Male,30,40257,1,81.74,No
14616,Employee_4616,46,Operations,Male,18,100054,4,81.11,No
14617,Employee_4617,33,Operations,Male,23,44784,4,90.27,No
14618,Employee_4618,37,HR,Male,8,53588,2,81.3,Yes
14619,Employee_4619,58,HR,Male,22,59221,2,87.43,No
14620,Employee_4620,37,IT,Male,3,36378,2,85.46,No
14621,Employee_4621,34,Operations,Female,9,19696,4,85.73,Yes
14622,Employee_4622,26,Marketing,Male,8,108531,4,94.88,No
14623,Employee_4623,55,IT,Male,18,49635,5,91.12,Yes
14624,Employee_4624,34,Sales,Male,14,73543,5,98.82,No
14625,Employee_4625,28,Finance,Female,33,96259,1,93.73,No
14626,Employee_4626,35,Finance,Male,18,34207,4,74.37,Yes
14627,Employee_4627,47,HR,Male,20,42524,5,92.15,No
14628,Employee_4628,33,Marketing,Female,33,43554,5,89.97,No
14629,Employee_4629,51,Operations,Male,16,26817,2,89.38,No
14630,Employee_4630,55,Operations,Female,17,70258,2,84.42,No
14631,Employee_4631,26,HR,Female,16,77582,2,71.87,No
14632,Employee_4632,25,Sales,Male,1,15168,3,98.54,Yes
14633,Employee_4633,42,IT,Female,0,57981,5,95.56,No
14634,Employee_4634,43,IT,Male,9,107306,2,84.6,No
14635,Employee_4635,45,Marketing,Male,4,80199,2,74.76,No
14636,Employee_4636,54,HR,Female,11,79948,4,94.73,No
14637,Employee_4637,46,HR,Female,30,72782,2,82.92,Yes
14638,Employee_4638,25,Sales,Male,8,95759,4,81.7,Yes
14639,Employee_4639,46,IT,Male,25,76599,1,89.96,No
14640,Employee_4640,40,HR,Female,14,88563,2,92.76,No
14641,Employee_4641,26,Operations,Male,15,31291,4,71.89,No
14642,Employee_4642,26,Marketing,Male,12,68833,2,93.03,No
14643,Employee_4643,38,IT,Male,24,105975,1,92.02,No
14644,Employee_4644,24,Sales,Female,29,102057,2,87.68,No
14645,Employee_4645,37,Marketing,Male,6,105251,4,80.15,No
14646,Employee_4646,34,Finance,Male,3,102154,1,74.94,Yes
14647,Employee_4647,34,Operations,Male,29,109535,1,73.08,Yes
14648,Employee_4648,33,Sales,Female,9,47992,1,70.04,No
14649,Employee_4649,27,Marketing,Female,29,54350,3,76.19,Yes
14650,Employee_4650,35,HR,Female,6,16573,4,82.34,No
14651,Employee_4651,39,Finance,Male,34,23577,3,77.31,Yes
14652,Employee_4652,55,Sales,Female,23,23712,1,79.27,Yes
14653,Employee_4653,37,HR,Male,19,44948,3,81.71,Yes
14654,Employee_4654,55,Operations,Female,31,92700,2,79.25,No
14655,Employee_4655,39,Finance,Male,25,20217,3,91.74,No
14656,Employee_4656,40,IT,Female,25,75178,5,84.75,No
14657,Employee_4657,56,HR,Male,34,100062,1,70.58,No
14658,Employee_4658,55,Marketing,Male,34,111806,1,76.8,No
14659,Employee_4659,52,Sales,Female,11,41409,4,91.29,Yes
14660,Employee_4660,44,Finance,Male,32,64040,2,79.03,No
14661,Employee_4661,37,HR,Female,13,93270,4,97.6,No
14662,Employee_4662,27,IT,Female,32,116805,3,91.38,Yes
14663,Employee_4663,21,Sales,Male,23,94066,5,78.7,Yes
14664,Employee_4664,55,Sales,Male,14,92930,5,85.49,No
14665,Employee_4665,52,HR,Female,30,82035,5,90.02,No
14666,Employee_4666,56,IT,Female,16,108075,5,75.8,No
14667,Employee_4667,33,Operations,Female,11,24669,2,77.39,No
14668,Employee_4668,26,Operations,Male,21,73247,3,85.21,Yes
14669,Employee_4669,34,Finance,Female,22,73975,5,97.75,No
14670,Employee_4670,57,HR,Male,25,43562,1,80.32,Yes
14671,Employee_4671,35,Finance,Male,13,36629,3,82.06,Yes
14672,Employee_4672,24,Operations,Female,11,106282,2,75.72,No
14673,Employee_4673,36,Sales,Female,3,76463,5,87.8,Yes
14674,Employee_4674,48,Finance,Male,12,61007,2,92.2,No
14675,Employee_4675,36,IT,Male,17,33128,5,83.22,Yes
14676,Employee_4676,24,Marketing,Male,27,17039,1,92.51,Yes
14677,Employee_4677,46,Operations,Male,18,18857,3,79.08,Yes
14678,Employee_4678,48,Operations,Female,2,74019,1,91.21,No
14679,Employee_4679,52,IT,Male,18,106432,5,77.75,No
14680,Employee_4680,22,Finance,Female,19,85486,4,93.42,No
14681,Employee_4681,51,HR,Female,24,104007,3,94.92,No
14682,Employee_4682,23,Sales,Female,10,95977,2,93.93,No
14683,Employee_4683,28,Marketing,Male,16,27735,5,76.46,Yes
14684,Employee_4684,44,HR,Male,34,102951,1,90.83,No
14685,Employee_4685,35,HR,Female,13,49511,4,86.16,No
14686,Employee_4686,51,IT,Female,18,61051,5,99.58,No
14687,Employee_4687,29,Finance,Female,2,67693,2,80.85,No
14688,Employee_4688,59,Operations,Female,33,84152,1,93.14,No
14689,Employee_4689,22,Operations,Male,21,95919,3,81.1,No
14690,Employee_4690,28,IT,Female,26,44756,4,81.91,No
14691,Employee_4691,27,Finance,Male,20,18894,5,73.33,Yes
14692,Employee_4692,59,IT,Male,30,119531,5,77.19,No
14693,Employee_4693,36,Operations,Male,26,58232,5,74.93,No
14694,Employee_4694,55,HR,Male,1,68214,5,74.78,No
14695,Employee_4695,50,Sales,Female,8,84817,1,70.27,No
14696,Employee_4696,30,Finance,Male,18,78862,3,93.81,No
14697,Employee_4697,58,Marketing,Female,9,105183,2,84.04,No
14698,Employee_4698,38,Marketing,Male,6,45036,4,94.13,Yes
14699,Employee_4699,25,HR,Female,3,33584,5,88.38,No
14700,Employee_4700,49,IT,Female,14,115447,5,94.94,No
14701,Employee_4701,59,IT,Female,11,47308,3,85.11,No
14702,Employee_4702,54,Operations,Female,5,43333,3,72.82,No
14703,Employee_4703,43,HR,Female,8,50949,1,88.5,No
14704,Employee_4704,25,Operations,Male,34,99795,1,90.33,No
14705,Employee_4705,50,Operations,Female,7,112330,1,88.8,Yes
14706,Employee_4706,26,Marketing,Male,6,54288,4,94.04,No
14707,Employee_4707,24,Operations,Female,3,93588,1,91.94,Yes
14708,Employee_4708,49,Operations,Male,12,92807,5,82.98,Yes
14709,Employee_4709,43,Marketing,Male,18,60267,1,94.57,No
14710,Employee_4710,26,IT,Male,6,47175,4,90.75,Yes
14711,Employee_4711,52,Finance,Female,9,23915,1,73.61,No
14712,Employee_4712,38,Sales,Male,24,96658,1,86.2,No
14713,Employee_4713,35,Operations,Female,34,87454,5,91.86,Yes
14714,Employee_4714,52,Finance,Female,24,74722,5,86.6,Yes
14715,Employee_4715,29,Marketing,Male,28,110973,5,98.47,No
14716,Employee_4716,57,Finance,Male,11,80298,1,73.04,No
14717,Employee_4717,30,Sales,Female,11,28805,5,91.67,No
14718,Employee_4718,40,Finance,Female,5,100134,3,94.73,Yes
14719,Employee_4719,26,Finance,Female,9,55517,2,91.08,No
14720,Employee_4720,23,Finance,Female,1,69716,2,81.57,No
14721,Employee_4721,31,Finance,Female,24,17871,5,81.56,No
14722,Employee_4722,37,HR,Female,6,117793,4,87.6,Yes
14723,Employee_4723,52,Operations,Male,22,52375,5,81.91,No
14724,Employee_4724,24,Marketing,Female,10,60741,5,96.5,No
14725,Employee_4725,24,Sales,Female,22,38148,1,73.3,No
14726,Employee_4726,37,Marketing,Male,6,20834,4,89.17,No
14727,Employee_4727,39,HR,Male,26,57680,5,74.02,No
14728,Employee_4728,25,HR,Male,12,18399,3,86.2,No
14729,Employee_4729,52,HR,Female,16,79091,2,91.47,No
14730,Employee_4730,42,Operations,Male,31,36762,3,74.97,Yes
14731,Employee_4731,26,HR,Male,25,66009,3,91.12,No
14732,Employee_4732,55,Finance,Female,21,91493,3,74.2,No
14733,Employee_4733,42,Marketing,Female,12,66548,4,88.62,Yes
14734,Employee_4734,21,IT,Female,11,43340,4,85.17,No
14735,Employee_4735,40,Sales,Female,6,76365,4,78.94,No
14736,Employee_4736,42,HR,Male,0,107674,2,73.35,No
14737,Employee_4737,31,Marketing,Female,32,96344,1,92.08,No
14738,Employee_4738,33,HR,Male,13,74790,5,81.45,No
14739,Employee_4739,23,Operations,Female,16,108779,5,72.6,No
14740,Employee_4740,29,HR,Male,3,82797,1,93.18,No
14741,Employee_4741,32,HR,Female,0,26809,5,76.99,No
14742,Employee_4742,43,HR,Female,23,32696,3,92.09,No
14743,Employee_4743,34,HR,Female,33,66457,2,86.95,Yes
14744,Employee_4744,53,Sales,Male,33,36891,5,75.84,No
14745,Employee_4745,38,Marketing,Male,23,74151,2,72.29,No
14746,Employee_4746,29,Operations,Male,14,99661,1,87.8,No
14747,Employee_4747,43,HR,Female,16,78008,5,70.76,No
14748,Employee_4748,30,HR,Male,12,67488,2,71.96,No
14749,Employee_4749,39,HR,Female,6,71632,3,91.07,Yes
14750,Employee_4750,25,HR,Female,8,81533,3,86.17,Yes
14751,Employee_4751,43,Finance,Female,34,86889,1,79.79,No
14752,Employee_4752,50,Finance,Male,22,99239,4,86.18,No
14753,Employee_4753,45,IT,Female,22,116511,5,87.75,No
14754,Employee_4754,48,HR,Male,25,72942,3,86.96,No
14755,Employee_4755,54,IT,Female,0,24275,3,89.28,No
14756,Employee_4756,45,Sales,Female,13,34965,1,98.21,No
14757,Employee_4757,30,IT,Female,31,112955,3,81.66,No
14758,Employee_4758,34,Marketing,Male,9,50854,5,79.03,No
14759,Employee_4759,50,Finance,Male,0,30973,1,71.15,No
14760,Employee_4760,45,Finance,Female,4,104086,2,74.41,No
14761,Employee_4761,34,HR,Male,2,41878,1,73.19,No
14762,Employee_4762,55,HR,Male,26,32105,5,80.06,No
14763,Employee_4763,54,Sales,Female,21,79746,5,88.3,No
14764,Employee_4764,30,Operations,Female,17,114458,2,71.39,No
14765,Employee_4765,55,Sales,Male,15,96565,1,91.83,No
14766,Employee_4766,31,Marketing,Female,1,54935,5,81.92,No
14767,Employee_4767,31,HR,Female,12,47784,5,98.91,No
14768,Employee_4768,41,HR,Male,15,46601,2,87.05,No
14769,Employee_4769,41,Sales,Male,7,54865,4,93.14,No
14770,Employee_4770,42,Sales,Female,7,112081,1,95.84,No
14771,Employee_4771,27,Sales,Male,9,93701,5,96.67,No
14772,Employee_4772,37,Finance,Male,32,33616,3,85.55,Yes
14773,Employee_4773,22,IT,Female,30,26654,2,81.9,No
14774,Employee_4774,32,IT,Female,11,32830,4,86.82,No
14775,Employee_4775,38,HR,Female,8,31205,4,82.06,No
14776,Employee_4776,31,Finance,Female,8,57425,2,77.22,Yes
14777,Employee_4777,36,Sales,Male,17,92495,4,79.72,Yes
14778,Employee_4778,38,HR,Male,29,102694,5,76.98,No
14779,Employee_4779,55,Finance,Female,31,92355,4,78.08,No
14780,Employee_4780,46,Marketing,Female,22,50851,1,72.81,No
14781,Employee_4781,36,Operations,Female,10,21952,3,82.79,No
14782,Employee_4782,26,Finance,Female,19,104761,5,77.06,Yes
14783,Employee_4783,32,HR,Male,18,62405,2,83.45,Yes
14784,Employee_4784,33,IT,Male,25,20391,3,93.77,Yes
14785,Employee_4785,24,Sales,Female,9,95004,5,83.45,No
14786,Employee_4786,59,Operations,Female,23,77468,3,98.64,No
14787,Employee_4787,22,Marketing,Male,12,30091,4,74.44,No
14788,Employee_4788,46,Operations,Male,33,45237,2,95.51,No
14789,Employee_4789,47,Operations,Male,28,73353,2,77.45,No
14790,Employee_4790,47,Finance,Male,6,89500,1,98.02,No
14791,Employee_4791,35,HR,Female,29,55682,4,76.81,No
14792,Employee_4792,28,HR,Male,16,64634,1,92.41,No
14793,Employee_4793,27,Operations,Male,12,41968,1,71.86,No
14794,Employee_4794,32,Sales,Male,23,69833,4,88.89,Yes
14795,Employee_4795,33,HR,Female,30,55205,5,76.56,No
14796,Employee_4796,37,Operations,Female,26,91907,1,90.11,No
14797,Employee_4797,37,HR,Male,20,57541,3,89.07,No
14798,Employee_4798,56,Sales,Male,0,106217,5,97.71,No
14799,Employee_4799,41,Marketing,Female,14,43285,4,88.8,Yes
14800,Employee_4800,28,Operations,Female,2,118507,2,82.25,No
14801,Employee_4801,25,IT,Male,5,67513,5,75.81,No
14802,Employee_4802,46,IT,Female,13,30430,1,89.72,No
14803,Employee_4803,36,Operations,Male,32,24033,3,73.49,No
14804,Employee_4804,56,Finance,Female,7,34918,4,94.86,Yes
14805,Employee_4805,48,Marketing,Male,25,33256,2,77.42,No
14806,Employee_4806,49,Finance,Male,14,63522,3,85.72,No
14807,Employee_4807,32,IT,Female,13,79353,2,87.88,No
14808,Employee_4808,57,Sales,Male,19,46188,4,80.87,No
14809,Employee_4809,50,Operations,Female,18,70134,5,89.92,No
14810,Employee_4810,43,HR,Female,32,67657,1,77.51,Yes
14811,Employee_4811,36,IT,Female,23,51088,4,71.04,No
14812,Employee_4812,34,Marketing,Male,9,29979,3,98.78,No
14813,Employee_4813,30,IT,Male,33,83264,5,79.6,Yes
14814,Employee_4814,27,Marketing,Male,15,65106,2,91.4,No
14815,Employee_4815,57,Marketing,Female,14,16595,5,85.23,No
14816,Employee_4816,49,Operations,Male,17,47624,5,90.07,No
14817,Employee_4817,23,Marketing,Male,6,112104,3,73.33,No
14818,Employee_4818,35,Finance,Male,21,82824,1,85.57,No
14819,Employee_4819,56,Sales,Male,31,55431,5,81.77,No
14820,Employee_4820,39,IT,Female,18,109547,5,83.56,Yes
14821,Employee_4821,33,Sales,Male,0,32127,1,98.99,No
14822,Employee_4822,41,HR,Female,34,32878,1,74.09,Yes
14823,Employee_4823,57,IT,Female,4,87480,2,92.64,No
14824,Employee_4824,47,Sales,Female,11,75690,2,79.91,Yes
14825,Employee_4825,49,Sales,Female,11,92838,1,78.71,No
14826,Employee_4826,40,Operations,Male,20,71360,4,78.12,No
14827,Employee_4827,45,Operations,Male,18,15207,1,80.46,No
14828,Employee_4828,26,HR,Male,8,16083,2,80.71,No
14829,Employee_4829,56,Marketing,Female,31,66564,3,78.12,Yes
14830,Employee_4830,22,IT,Male,34,18311,3,90.02,No
14831,Employee_4831,42,Operations,Female,30,38135,5,71.43,No
14832,Employee_4832,52,IT,Male,31,72109,3,79.97,Yes
14833,Employee_4833,36,HR,Male,31,76354,2,78.41,Yes
14834,Employee_4834,38,Operations,Male,29,78647,3,92.54,No
14835,Employee_4835,25,Operations,Female,31,74301,4,74.39,No
14836,Employee_4836,56,Marketing,Male,1,77233,1,98.22,Yes
14837,Employee_4837,50,IT,Female,10,111755,1,75.12,Yes
14838,Employee_4838,39,IT,Female,19,97128,2,81.1,No
14839,Employee_4839,43,IT,Female,8,61212,5,75.99,No
14840,Employee_4840,54,Marketing,Male,18,104468,1,78.6,No
14841,Employee_4841,33,Operations,Male,6,72776,3,92.83,Yes
14842,Employee_4842,49,HR,Female,4,99576,4,84.29,No
14843,Employee_4843,56,IT,Female,23,86386,5,74.88,No
14844,Employee_4844,42,Sales,Female,6,66588,5,71.4,No
14845,Employee_4845,56,Marketing,Female,10,46716,5,76.9,No
14846,Employee_4846,29,Finance,Female,8,93255,1,98.37,Yes
14847,Employee_4847,59,HR,Male,29,36777,5,95.36,No
14848,Employee_4848,39,Sales,Male,2,64285,2,83.21,No
14849,Employee_4849,58,IT,Male,21,97558,3,84.46,No
14850,Employee_4850,26,Finance,Female,19,114532,4,96.98,No
14851,Employee_4851,35,HR,Female,31,108481,3,87.74,No
